7197
8952
3962
6126
3611
2065
4791
1612
1333
7814
4584
4578
3897
6192
4428
4927
3074
1358
2431
2510
7968
4616
5466
2962
5264
4705
3294
3568
4049
7661
3419
4429
2729
2721
3032
5177
4633
3840
4763
5131
6875
8183
13375
8196
9922
9119
6994
15490
3610
8627
5681
6738
8648
4625
4967
4583
2216
2252
5968
14899
8082
9407
1006
720
1790
1058
2442
7056
2421
3081
2870
10193
7751
4095
7144
5762
108395
77284
32803
24938
24075
119779
72733
29042
33297
535627
395955
16868
21135
29280
10567
6099
16686
11575
6573
7837
51497
20249
14163
23885
14323
157409
138287
14302
517487
203996
38530
16446
17140
21113
13847
30983
27099
57834
149784
103981
180160
128472
603607
354363
148401
672601
75538
257067
29352
168544
28237
87439
15079
31556
83872
13263
32461
30558
558228
350968
54878
67116
7379
9500
15220
7160
316504
498415
22175
14311
14991
204678
120245
101650
214977
95881
