17810
8068
10503
24294
19020
19728
34174
30660
25699
19642
30366
21444
18849
17828
17609
11991
24979
21102
19502
25578
46124
18404
36715
27203
16233
16156
15489
18439
23512
25576
5834
8358
16479
9922
20829
19456
25809
22635
21938
32120
18529
24562
35484
33326
27550
22934
24037
24177
24895
24818
21346
30640
30856
14234
22841
21721
9783
26378
30788
22850
26112
25417
23574
25345
35651
26840
20474
23610
19190
23521
18289
38532
21899
34088
12018
24577
27175
37899
21166
30615
24776
27033
20045
19340
20807
26670
25655
10735
18275
28878
18544
17547
24015
24105
21531
24545
34086
18064
19910
33611
26175
8934
20387
17572
7707
23655
18865
21893
27717
34229
20164
25462
22252
30680
27123
26359
39045
21552
20115
27084
20962
35845
25131
29674
22324
26164
25919
36523
41179
36552
35502
19046
27241
23944
20792
22122
26706
13784
27263
20511
85456
115254
232937
20512
42392
167809
55044
10079
195959
187214
1100087
244307
43681
386717
215626
322519
580670
339110
110089
68574
321966
218592
204364
398280
100610
76747
24096
67110
411181
39656
260508
251093
104100
300179
19189
174110
172246
116348
278304
176753
71201
67250
220955
206813
86238
16732
68558
189420
303605
111522
195190
136206
180145
26881
61324
110038
14144
149716
191868
430010
179735
301035
310041
35153
190610
338451
339459
38224
69313
402869
139105
67014
206795
43493
12762
60860
155824
413299
170930
121675
62556
68205
313430
495200
333521
13463
15079
32289
208228
294978
55132
279432
364349
270466
57744
335479
194995
23725
99012
11843
13709
237971
33307
61958
321068
130041
87982
248478
20833
32382
29324
541723
428533
271812
43009
53554
163950
18476
68618
273549
49564
19233
131333
86111
8559
15716
148230
48762
57627
69478
113254
212414
206271
101736
256134
500589
142987
340176
236761
261505
